BATTERYVOLTAGE,DISCOMFORTINDEX,HEARTSTROKERISKFACTOR,HUMIDITY,ID,LIGHT,PRESSURE,SENSORID,SENSORNAME,SOUNDNOISE,TEMPERATURE,TIMESTAMP,UVINDEX
2844,7329,2263,5764,3a2b5676-c4d7-4fb2-9060-75648262e896,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2552,1.53568E+12,1
2844,7327,2262,5764,46aae84a-04c7-4d06-96ef-3831ccc5277d,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2551,1.53568E+12,2
2844,7327,2262,5764,81a576d0-8fd6-454b-bc7f-438f2bf3e1d6,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3861,2551,1.53568E+12,1
2844,7327,2262,5764,ab4e2c82-e8ac-412a-8a26-8ca31450c6a3,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7327,2262,5764,8e003336-1578-4110-bcf5-d05f99186e60,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7329,2263,5764,b53ebe2d-25e7-40bc-b08b-fda994bf8163,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,2
2844,7329,2263,5764,e24b81dc-5932-4fc2-aa42-e4f7f3adc25a,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,1
2844,7327,2262,5764,7c02b557-8d12-4a93-aeee-000d30a25e67,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2551,1.53568E+12,2
2844,7329,2263,5764,8bd0a1a6-2eca-4709-af96-38e7cf64ccce,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,2
2844,7329,2263,5764,8ebd0f30-9142-459f-82e0-1d0b7813e197,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2552,1.53568E+12,2
2844,7329,2263,5764,275b436f-a40d-436f-9a7c-46f1001a4a22,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3817,2552,1.53568E+12,1
2844,7327,2262,5764,c4621e12-300a-4029-8c27-caaf30c0c528,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2551,1.53568E+12,2
2844,7329,2263,5764,d52ca79c-d3a5-4c2d-b89a-8d1a337449fa,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,1
2844,7327,2262,5764,d09693c5-3455-444b-bd88-53a92ac86f01,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3922,2551,1.53568E+12,2
2844,7327,2262,5764,ff7f3a33-3a88-4748-8f40-275b3c50888e,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2551,1.53568E+12,1
2844,7329,2263,5764,ad0923d0-a8fc-438e-833d-34bd26e035a3,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,2
2844,7329,2263,5764,c071591b-8e0a-4f29-a32f-14ad9899d3d3,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,2
2844,7329,2263,5764,0e3e544d-f46d-4373-8399-3eb16dbb920a,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2552,1.53568E+12,2
2844,7329,2263,5764,5ca6bc63-a4e1-41e4-8a9e-5cbbc297c336,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3589,2552,1.53568E+12,2
2844,7327,2262,5764,5660cf1c-a7e1-462a-bf81-dcedfb2bed66,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3817,2551,1.53568E+12,1
2844,7329,2263,5764,794f55a8-b028-438f-ae09-1495dd71216c,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,1
2844,7329,2263,5764,637c239f-333d-4e80-aee4-11ba6be3ab75,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,1
2844,7327,2262,5764,95fcbede-4e44-4dfd-bb77-adda163e5c46,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2551,1.53568E+12,1
2844,7327,2262,5764,cd5ce862-7a6c-4274-a1b2-a8bc8e919e9d,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3861,2551,1.53568E+12,2
2844,7327,2262,5764,11c9fa4a-b157-4bf5-84bf-cc7e36ac4aa8,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2551,1.53568E+12,2
2844,7329,2263,5764,4857c8aa-4fcc-4bae-bf56-4b1b2c68226f,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,1
2844,7329,2263,5764,fa336f5c-03db-489c-904a-93b66915a334,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,2
2844,7329,2263,5764,05c25042-f356-4c19-8c5e-85f3bc6be52b,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2552,1.53568E+12,1
2844,7327,2262,5764,19623e26-5d31-414f-bc9a-666c302b1262,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7329,2263,5764,6080c446-323f-4ec1-8f50-f7f4cf76440f,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3589,2552,1.53568E+12,1
2844,7327,2262,5764,4ae3d4a5-534d-41a6-b0ed-fe89a35ecbc9,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3882,2551,1.53568E+12,1
2844,7328,2263,5767,7c7b4198-2974-4b77-8e9f-436972c203c6,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7328,2263,5767,c115abeb-a7f8-4d3a-b68d-f8b579c0827c,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2551,1.53568E+12,1
2844,7329,2263,5764,943e6929-d2d8-4b72-8421-5f4af0953e69,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,2
2844,7329,2264,5767,90213a1b-112d-4446-a86d-9f4330f87994,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2552,1.53568E+12,1
2844,7329,2264,5767,9475d723-b722-4120-bebb-052bda776866,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,1
2844,7328,2263,5767,5cd88bd3-e7cb-4b5b-a155-16ad38b72d12,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2551,1.53568E+12,2
2844,7328,2263,5767,04d4a23f-edff-4fa7-9c78-d45f34287ffb,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3589,2551,1.53568E+12,1
2844,7328,2263,5767,71946ba7-01c9-485e-ad24-91859c9080a2,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,2
2844,7328,2263,5767,200c0ae1-99c1-4254-b228-b45422f7734e,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3861,2551,1.53568E+12,1
2844,7329,2264,5767,741982ac-66cc-4e64-97f0-710cecabf936,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2552,1.53568E+12,1
2844,7329,2264,5767,ccdfba90-396b-44c8-b8f5-1343f1f8e886,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,1
2844,7328,2263,5767,2e415e42-078e-4167-9be8-857e2aae5afa,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2551,1.53568E+12,2
2844,7328,2263,5767,17899b34-70fd-48c5-a014-028268d05965,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7329,2264,5767,73007f28-ee91-4d65-adeb-311abf553a71,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,1
2844,7329,2264,5767,080ba6d0-7796-4b00-bd35-918be546b268,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,2
2844,7329,2264,5767,852a31c7-99d5-4c76-a47a-1dd3d3987eb9,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3882,2552,1.53568E+12,1
2844,7329,2264,5767,0363a35b-c28e-4ca5-aaaf-2acb46f33d2d,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,1
2844,7329,2264,5767,9fd1a4d7-fa5c-4a25-9f8f-759d27abc438,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,2
2844,7329,2264,5767,77961d46-a8a0-4054-96e7-8aeaa84ac7ba,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2552,1.53568E+12,2
2844,7328,2263,5767,b4a10d5d-a176-4189-a853-0953a235b48c,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2551,1.53568E+12,1
2844,7329,2264,5767,fb23c90d-231e-4930-8dba-fa6254e1fe56,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2552,1.53568E+12,1
2844,7328,2263,5767,521bd7be-14ee-4f4a-91c0-e9ba48560371,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,2
2844,7328,2263,5767,35f0648e-59e0-4b17-8db6-d93d4c8c9989,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,2
2844,7328,2263,5767,52e35848-055c-4f00-bc6a-d37a592afde0,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2551,1.53568E+12,2
2844,7329,2264,5767,dc546ada-2758-45a0-b8aa-f379f90b5799,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3817,2552,1.53568E+12,2
2844,7328,2263,5767,bfe1635f-ed0a-4a51-8c43-cd95dce66e94,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2551,1.53568E+12,1
2844,7328,2263,5767,c8e78d4b-2635-4adc-94e1-a9c2db5f441a,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,1
2844,7328,2263,5767,d4f2069f-7b47-405f-93a0-ffbb4e38751a,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3528,2551,1.53568E+12,1
2844,7329,2264,5767,ff734df3-40b5-4b2f-b1f6-b2ea0d2a2bed,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,2
2844,7328,2263,5767,3d294db3-f286-471e-ba07-1f891f0fb58c,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3942,2551,1.53568E+12,2
2844,7328,2263,5767,c24055e4-9fae-4774-abb3-03449631120b,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2551,1.53568E+12,2
2844,7328,2263,5767,785722a3-c02e-40fb-a527-68910572a327,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2551,1.53568E+12,1
2844,7329,2264,5767,2cb567b1-f389-4888-99ba-6b5fae84559a,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2552,1.53568E+12,1
2844,7329,2264,5767,1b2109d6-8341-4c27-9907-ddb8cf16f4a7,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3961,2552,1.53568E+12,2
2844,7329,2264,5767,c5d45e56-bc86-4452-be4d-6ed1ad20c8c8,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3861,2552,1.53568E+12,2
2844,7329,2264,5767,e6b12d3c-5601-4800-b0b1-e7c314d67dac,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,1
2844,7329,2264,5767,280cf266-6af2-4558-b340-569ed8bc9beb,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2552,1.53568E+12,1
2844,7328,2263,5767,276b450f-a39b-4699-99c0-d61bfcb4e687,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3980,2551,1.53568E+12,1
2844,7328,2263,5767,e4dae56d-44b1-498f-9c79-f879eb066445,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,1
2844,7328,2263,5767,e76f6b3d-5777-4ca3-b864-16ae46bac5dd,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7329,2264,5767,c29085e1-24ab-4a7f-9386-cac692943dba,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,2
2844,7329,2264,5767,42282ac4-5cf7-421f-b8ea-cc190fc44094,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,1
2844,7329,2264,5767,3d62d311-5bc2-42fc-bfb4-5c5d88d5cfff,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3617,2552,1.53568E+12,1
2844,7328,2263,5767,94864c5b-2708-495f-a141-3a34a3453987,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2551,1.53568E+12,2
2844,7328,2263,5770,4a7369a7-8949-4205-8ba6-ae764a935e2b,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2551,1.53568E+12,2
2844,7329,2264,5767,b53dbeb1-a214-47ae-8f21-8b1a43251dfe,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,1
2844,7329,2264,5767,db714ecd-1de0-404c-a34e-f362e4f8e326,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2552,1.53568E+12,1
2844,7328,2263,5767,dbf939c5-c6f3-4bef-a07f-3cde465ed76d,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2551,1.53568E+12,1
2844,7329,2264,5770,02042e2c-a2e2-4bb7-88b2-7ef2ffd927df,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,1
2844,7328,2263,5767,4d456ad9-b2b9-4504-aef6-dc1fa173e229,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,1
2844,7329,2264,5767,081736c5-b4fd-47bb-9b25-2516338719a8,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2552,1.53568E+12,1
2844,7329,2264,5767,8ca537b9-f85e-4bd1-9562-527c722c12ff,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,1
2844,7328,2263,5767,81664a16-6689-4d23-aea5-93c880fde29a,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2551,1.53568E+12,1
2844,7329,2264,5767,d38c0ac2-18ce-46a4-af21-c31076cdb1e4,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,2
2844,7328,2263,5767,ae960b98-4d65-4d53-a009-72cd2936f521,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2551,1.53568E+12,2
2844,7328,2263,5767,17532a52-c8cd-4916-8ed8-25bbe67eb2e9,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3882,2551,1.53568E+12,2
2844,7328,2263,5767,74844364-53ed-4183-b4f8-93296c421c1a,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,2
2844,7329,2264,5767,cb52a13d-fddb-4183-81fd-e5f7fc5a73c8,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2552,1.53568E+12,1
2844,7329,2264,5767,88e55665-c34b-45d4-bb39-994fa45148e3,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2552,1.53568E+12,1
2844,7329,2264,5767,dd684d72-2961-4dc2-a4e8-bf10bc8eee58,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,2
2844,7329,2264,5767,a6c395c2-d9ee-46e2-b2cd-d5941c8d1f26,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3589,2552,1.53568E+12,1
2844,7329,2264,5767,768183ef-df0a-4aaf-805d-80eb1a448a20,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,1
2844,7329,2264,5770,9c1a1618-6a13-4f19-befa-26d0b3da1006,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3861,2552,1.53568E+12,2
2844,7329,2264,5767,932cc5d9-42fe-4368-9f5a-b1e8ee63098c,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,1
2844,7328,2263,5767,d45200f6-1a9b-4fc9-9214-253c4ed72333,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3617,2551,1.53568E+12,2
2844,7329,2264,5767,7a5b8db1-f8ec-4b66-b136-7d8589b0e243,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,2
2844,7328,2263,5767,60018030-4619-41cc-a330-e05723a10f36,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3861,2551,1.53568E+12,2
2844,7329,2264,5767,3a2890b9-251b-4f50-b187-3f80d1871d5b,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3559,2552,1.53568E+12,2
2844,7329,2264,5767,26d041b9-9316-4c84-94c8-fce7f565133b,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2552,1.53568E+12,2
2844,7329,2264,5767,c09df8ca-2c8c-44aa-9eb5-ad482d695234,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,1
2844,7329,2264,5767,20a91f22-57cd-49b8-9081-24a94a991b75,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,1
2844,7328,2263,5767,2e70f609-d379-4ec0-8e34-d1e21230a303,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2551,1.53568E+12,2
2844,7329,2264,5767,3884ae8e-6fef-4d9e-85f9-a8c03608ba45,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,2
2844,7329,2264,5767,c0fc3157-393a-4987-a370-14d6d92e2ef5,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3589,2552,1.53568E+12,1
2844,7329,2264,5767,345d920b-2bf8-412b-8e63-ef91ffaab06d,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2552,1.53568E+12,1
2844,7329,2264,5767,20caf7ed-24b5-46c1-a728-2fdfca70b2ab,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,1
2844,7328,2263,5767,25c0158a-dcc5-4dbf-bf4e-967cabbf4cda,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,2
2844,7329,2264,5767,c8c09c77-dc71-4d17-8381-51e9cedb7658,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,2
2844,7329,2264,5767,816b23bc-7116-44b7-8735-9b0a2ed26aad,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3922,2552,1.53568E+12,1
2844,7329,2264,5767,39c139c0-0a92-455a-9a34-2cb9332bf118,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2552,1.53568E+12,2
2844,7329,2264,5770,9ec9ed59-b60a-4c9c-a03c-f542f3ba0b66,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2552,1.53568E+12,2
2844,7329,2264,5767,dd4923c5-f964-4752-b8c0-620066e35a13,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3589,2552,1.53568E+12,1
2844,7329,2264,5767,9923ae3f-3af4-412a-9561-19096c15989d,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2552,1.53568E+12,2
2844,7328,2263,5767,3d8b2306-d052-42e4-9a9a-666c42834673,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3922,2551,1.53568E+12,1
2844,7328,2263,5767,9a0f170c-8a81-489a-96f4-06bc9c4b5abb,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2551,1.53568E+12,2
2844,7329,2264,5767,fa8560ab-00d3-4481-8972-a0c736f0f7bd,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3861,2552,1.53568E+12,2
2844,7329,2264,5767,93f4e1a5-2302-4514-afe6-228f372532d9,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,2
2844,7329,2264,5767,cdd97280-3938-41f1-b78a-4049756385d9,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,1
2844,7328,2263,5767,a3d267ab-c1b7-48a0-b14c-1a685975c191,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2551,1.53568E+12,1
2844,7329,2264,5770,7140c030-9bc2-475a-a5f5-28646619eed7,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,1
2844,7329,2264,5770,16f607d6-112e-426b-9e24-b164ddc39a4f,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2552,1.53568E+12,2
2844,7329,2264,5767,d64d0b0c-504d-4e3b-bd25-54b6d032a561,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3645,2552,1.53568E+12,1
2844,7329,2264,5767,6cf06e9c-d6d5-40e4-983c-2371e1568a91,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,1
2844,7329,2264,5770,0902c34b-5929-4de3-acee-317b9b240142,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,2
2844,7328,2263,5767,1a463858-7204-4194-aa4c-194d7aa7648e,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2551,1.53568E+12,1
2844,7329,2264,5767,2e695ebc-d98c-4812-95ee-5339f86ce4a9,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,1
2844,7329,2264,5767,a66f5a1f-6600-4a76-93a4-86260f0b3f82,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,2
2844,7328,2263,5767,559c5896-7ea3-4a87-b78b-284bb78c3326,0,10214,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3839,2551,1.53568E+12,1
2844,7329,2264,5767,b107b128-8c82-4064-b963-4f664e4afb2f,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,2
2844,7329,2264,5767,ae3689e4-bac8-4749-887e-0ab3d331dc2f,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3698,2552,1.53568E+12,2
2844,7328,2263,5767,c22114de-c0c0-40ca-a91a-7445398dec9e,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3559,2551,1.53568E+12,2
2844,7328,2263,5767,f0ed1cce-58e8-4b4d-8f80-13480c8c3c52,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3922,2551,1.53568E+12,1
2844,7329,2264,5767,9085e06f-226b-437a-a336-bb718c12ea34,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2552,1.53568E+12,2
2844,7328,2263,5767,d30910da-cd27-4884-80cb-ca3b0a9be5de,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7328,2263,5767,705c79b3-9b15-4ef6-9c79-6a11d87d92dd,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7329,2264,5767,8fbfb188-82a6-457d-8560-79ab2a969e33,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,2
2844,7329,2264,5767,218d7171-e5a9-4f16-a93b-d1ca40fbc063,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3794,2552,1.53568E+12,2
2844,7329,2264,5767,efa27d2d-a389-40cd-b275-7895b211f76c,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3817,2552,1.53568E+12,2
2844,7329,2264,5767,de621796-0976-446f-82f9-58794d215fcf,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3672,2552,1.53568E+12,1
2844,7328,2263,5767,d898faff-1f97-4fbf-91ad-a9b1dfbe3eec,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3747,2551,1.53568E+12,1
2844,7329,2264,5767,a6a9d1b6-3b75-4263-9b30-d5eb52371548,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3882,2552,1.53568E+12,2
2844,7329,2264,5767,6483b073-29aa-4928-a6f9-6dfeca577fce,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3771,2552,1.53568E+12,2
2844,7329,2264,5767,edd3e6d7-0766-49ae-9043-2d5c7c25cdc6,0,10217,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3817,2552,1.53568E+12,2
2844,7329,2264,5767,031424c8-522b-4dd2-8fbb-1511b8a90471,0,10215,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3723,2552,1.53568E+12,2
2844,7329,2264,5767,a6146a50-b9fa-4bf7-bd4f-d94eee7b5a99,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3902,2552,1.53568E+12,1
2844,7329,2264,5767,0ac335a7-069e-4493-99c4-d8a3eb2d6b2f,0,10216,0c4c3000-7700-46f4-aa96-d5e974e32a54,2828MY0094,3942,2552,1.53568E+12,1
